STRIP_NO,STAND_NO,kmCal,kmAct,STRAINRATE_POST,KM,STRAIN_RATE
7525872700,6,250.5065,243.1002,122.6713,247.1994,111.4695
7525872700,7,282.5384,259.5111,113.4469,278.3359,116.286
7526170100,1,121.0057,118.7751,7.762873,120.9859,7.706027
7526170100,2,131.6672,151.1764,16.79351,131.9692,17.57699
7526170100,3,155.7415,136.63,39.44951,154.1505,35.37481
7526170100,4,174.078,194.543,49.07133,174.2415,53.56926
7526170100,5,208.6407,199.3596,85.2175,209.4968,84.24187
7526170100,6,217.3097,196.5754,112.5466,216.4604,107.0267
7526170100,7,209.2449,214.6055,112.0597,207.3997,106.1518
7526170200,1,121.0263,122.4581,8.067373,121.066,8.087584
7526170200,2,130.3886,152.8299,18.17426,130.5035,18.45015
7526170200,3,151.6368,144.1552,38.09327,151.2676,37.137
7526170200,4,174.2077,198.0132,53.45976,174.146,56.24281
7526170200,5,217.8493,196.001,94.29944,216.8026,88.4524
7526170200,6,206.7505,198.3819,117.7405,205.0533,112.3817
7526170200,7,211.901,236.6928,106.9426,209.4292,111.4665
7526170300,1,125.2955,129.9545,9.023717,125.2686,9.029261
7526170300,2,138.5645,156.7603,20.50075,138.6567,20.63755
7526170300,3,158.3995,148.1243,42.73098,158.0037,41.60695
7526170300,4,179.8803,202.7451,59.72966,179.9141,63.08177
7526170300,5,208.7652,198.3098,103.6504,208.0918,99.2925
7526170300,6,225.9451,198.5281,135.5001,224.498,126.2332
7526170300,7,213.4334,234.6571,115.9684,211.3476,125.2523
7526170400,1,132.6709,131.7244,8.877758,132.6599,8.835704
7526170400,2,140.7716,155.2046,20.11783,140.7582,20.17364
7526170400,3,157.1886,147.8498,41.19922,156.835,40.63486
7526170400,4,187.6376,202.7167,61.35905,186.978,61.57
7526170400,5,207.9516,199.5549,100.2875,206.4945,96.8667
7526170400,6,214.2225,194.7708,130.6636,212.3069,123.1062
7526170400,7,215.3494,223.924,122.3117,213.0229,122.1238
7526170500,1,132.1801,132.0778,8.868857,132.1432,8.809764
7526170500,2,141.8947,154.0231,20.19577,141.8362,20.08198
7526170500,3,161.9406,150.4542,44.25668,161.2238,43.28629
7526170500,4,173.3681,198.8694,59.5882,172.4498,59.82006
7526170500,5,205.6288,199.0185,100.8396,204.6006,96.88485
7526170500,6,210.8013,194.3211,128.8152,209.1355,123.0643
7526170500,7,206.2683,218.7668,122.0531,203.5598,122.0437
7526170600,1,121.2085,126.7557,7.699903,121.1412,7.665457
7526170600,2,134.1949,152.6022,17.42447,134.3191,17.46992
7526170600,3,150.4133,149.1928,37.18612,150.3872,37.64896
7526170600,4,177.6185,204.123,52.46268,176.9717,52.02361
7526170600,5,208.8095,201.4884,88.80482,207.8158,84.24993
7526170600,6,213.5539,199.9445,117.4795,212.0351,107.008
7526170600,7,207.7552,234.3304,101.7756,205.5807,106.1161
7526170700,1,126.8668,130.5534,7.815783,126.8336,7.780706
7526170700,2,139.3843,151.1561,16.91895,139.7425,17.43748
7526170700,3,153.6785,148.3927,35.20911,153.4667,34.59329
7526170700,4,174.1413,200.6971,46.9684,174.0152,50.45906
7526170700,5,213.697,204.9322,89.04128,212.5648,81.59556
7526170700,6,209.7372,191.6004,109.2282,207.8842,101.022
7526170700,7,225.7958,220.5862,91.20683,223.2384,98.28909
7526170800,1,118.9582,124.2045,7.651057,118.9795,7.670434
7526170800,2,132.5109,144.9572,18.04168,132.6996,18.27016
7526170800,3,151.4252,148.6449,34.99427,151.5529,35.13153
7526170800,4,176.9754,202.2512,49.35677,176.5526,50.84961
7526170800,5,212.3097,201.0042,88.7198,210.8299,81.7048
7526170800,6,203.5496,185.4445,107.1519,200.9464,100.7017
7526170800,7,212.8641,217.3491,90.14634,209.7149,97.7171
7526170900,1,119.1593,114.7308,7.099158,119.0886,6.980767
7526170900,2,126.6785,134.8489,15.73798,126.7034,16.12428
7526170900,3,144.8799,136.4677,30.4127,144.9053,30.28279
7526170900,4,175.0561,187.1295,41.92276,175.1018,42.58043
7526170900,5,190.2548,189.0993,75.87085,189.8963,72.23027
7526170900,6,203.7666,184.8912,93.94247,202.854,88.07728
7526170900,7,233.5431,201.0303,83.90444,231.8679,86.28185
7526171000,1,122.0144,118.7731,7.009447,122.0706,6.971728
7526171000,2,129.2282,137.3614,15.91795,129.1666,16.11058
7526171000,3,146.5137,141.141,30.41052,146.2243,30.26789
7526171000,4,178.7087,190.873,41.97071,178.4188,42.56944
7526171000,5,190.2252,191.3055,74.87313,189.5497,72.22697
7526171000,6,201.8061,191.8685,93.15274,200.4396,88.0861
7526171000,7,229.8014,211.7272,86.70438,227.6197,86.29793
7526171100,1,125.4204,121.7693,6.539431,125.4473,6.505596
7526171100,2,139.8113,138.6258,13.99563,139.8799,14.10285
7526171100,3,152.6724,142.911,24.99274,152.0585,24.14085
7526171100,4,180.7303,188.3779,31.3215,180.077,31.73714
7526171100,5,196.0704,193.1272,54.5935,195.467,51.05205
7526171100,6,224.3691,227.139,70.0098,223.4744,64.92218
7526171100,7,266.6798,261.4207,62.60576,265.5093,63.48383
7526171200,1,128.7727,128.0529,6.574878,128.8203,6.572961
7526171200,2,139.2955,142.54,14.15356,139.3271,14.24742
7526171200,3,149.7941,148.9549,24.7939,149.4879,24.38639
7526171200,4,181.299,195.4487,31.82825,180.7734,32.0583
7526171200,5,200.1068,200.8102,54.27817,199.7289,51.56626
7526171200,6,227.4987,239.6575,69.67186,225.5806,65.57376
7526171200,7,266.6913,271.0306,65.30017,264.2482,64.1196
7526171300,1,125.615,127.2342,6.521189,125.6234,6.500464
7526171300,2,137.9698,142.5838,14.06173,137.9723,14.08319
7526171300,3,151.8819,148.6299,24.43094,151.606,24.09591
7526171300,4,182.6372,199.3303,32.11707,181.809,31.66845
7526171300,5,196.8022,198.3115,53.16895,195.874,50.9275
7526171300,6,227.2643,240.1054,68.28314,226.0455,64.74996
7526171300,7,267.7105,264.1334,66.14752,266.5229,63.30725
7526171400,1,126.2025,125.884,6.608328,126.2542,6.57582
7526171400,2,138.9989,142.749,14.23648,138.914,14.25143
7526171400,3,148.2357,150.9462,24.4408,147.9939,24.39037
7526171400,4,184.9799,201.5206,32.74075,184.0243,32.06106
7526171400,5,197.5623,199.3027,54.10334,196.2122,51.56709
7526171400,6,229.4632,241.8334,69.02899,226.4991,65.57126
7526171400,7,265.04,265.0225,65.62441,261.7391,64.11507
7526570100,1,111.7252,103.8466,7.229441,111.7363,7.111249
7526570100,2,125.6613,120.4775,15.69033,125.4189,15.3872
7526570100,3,146.6677,128.9147,36.5737,145.6951,35.45841
7526570100,4,175.9343,146.1807,56.60924,173.5963,50.44695
7526570100,5,213.227,191.8932,89.69633,209.9732,86.79333
7526570100,6,209.3858,192.0825,109.2832,207.062,107.0808
7526570100,7,211.0196,243.2195,104.677,208.3614,108.5647
7526570200,1,111.9085,103.8073,7.159482,111.9433,7.121945
7526570200,2,123.7618,118.1629,15.6481,123.6487,15.40311
7526570200,3,143.1332,132.2455,35.30893,142.8114,35.47865
7526570200,4,178.7445,153.1316,53.9038,177.3227,50.46206
7526570200,5,209.7348,190.6729,88.62569,207.4245,86.79915
7526570200,6,206.6885,210.4582,109.3847,205.4656,107.0703
7526570200,7,214.709,257.4584,107.7765,212.7175,108.5434
7526570300,1,111.926,101.7164,7.193861,111.9273,7.102592
7526570300,2,124.2622,119.4194,15.54365,124.0525,15.37432
7526570300,3,144.5497,131.9106,35.67229,143.9772,35.44198
7526570300,4,171.6665,153.8524,52.71746,170.9131,50.43465
7526570300,5,208.2554,190.1439,88.84772,206.9298,86.78848
7526570300,6,212.3628,213.3436,109.3919,211.8685,107.0892
7526570300,7,222.8201,251.5929,108.3681,221.7015,108.5819
7526570400,1,112.3173,106.038,7.148548,112.347,7.117944
7526570400,2,128.1628,121.6547,15.70154,128.0372,15.39715
7526570400,3,144.1678,136.8518,35.61111,143.5053,35.47099
7526570400,4,169.2474,158.504,51.77146,168.2951,50.45641
7526570400,5,203.9788,191.3209,88.50613,202.1254,86.79704
7526570400,6,206.2319,204.1862,109.1948,205.0363,107.0742
7526570400,7,220.5829,239.2351,109.5955,216.9361,108.5513
7526570500,1,121.3553,112.8233,7.008522,121.3778,6.971712
7526570500,2,128.2181,124.7117,16.20412,128.1335,16.1256
7526570500,3,149.9141,138.8744,36.36968,149.4258,35.97789
7526570500,4,170.6326,158.9369,51.54617,169.8024,50.83282
7526570500,5,211.1565,194.9527,91.12685,208.9023,86.94015
7526570500,6,209.2456,202.9983,109.2494,206.9878,106.8096
7526570500,7,224.1055,240.4803,106.4596,221.2332,108.0164
7526570600,1,111.2783,108.8608,7.102572,111.2626,7.08585
7526570600,2,126.7734,122.9582,15.49316,126.8222,15.34938
7526570600,3,142.5639,137.5666,35.57481,142.212,35.41016
7526570600,4,167.7549,158.6083,51.98257,166.7904,50.41092
7526570600,5,203.8165,195.1689,88.54935,201.8824,86.7793
7526570600,6,206.5373,204.8546,105.7935,205.2789,107.1056
7526570600,7,223.9856,233.4514,113.6952,222.22,108.6154
7526570700,1,114.0312,104.8029,7.015628,114.0273,6.956533
7526570700,2,128.4031,118.607,16.31358,128.2623,16.10208
7526570700,3,144.4552,137.5569,35.92183,143.9238,35.9491
7526570700,4,167.2014,157.7126,50.63341,166.8449,50.81142
7526570700,5,207.9565,193.8391,89.08891,207,86.93212
7526570700,6,207.2811,201.256,107.9927,206.1505,106.8248
7526570700,7,228.2596,236.156,108.4731,224.4665,108.047
7526571100,1,113.3828,105.0903,7.17563,113.3832,7.073512
7526571100,2,127.5515,118.6116,16.66942,127.2898,16.56479
7526571100,3,148.1129,133.6983,35.8591,147.2728,34.79257
7526571100,4,165.9274,158.3047,49.84204,165.1482,50.46729
7526571100,5,202.7845,180.8503,88.19543,201.3763,86.80114
7526571100,6,205.6396,183.8758,111.873,204.76,107.0665
7526571100,7,226.6312,217.7962,108.0919,224.5673,108.5358
7526571200,1,125.6807,113.9097,8.402551,125.692,8.346579
7526571200,2,134.8873,122.8346,19.76686,134.6783,19.54025
7526571200,3,149.345,136.9794,40.3113,149.4486,41.0319
7526571200,4,174.2187,154.3198,60.16345,173.6185,59.50839
7526571200,5,206.7727,180.0453,105.4416,205.0063,102.3376
7526571200,6,221.1999,182.664,134.5924,218.9577,126.2183
7526571200,7,212.0618,226.4384,108.2292,210.6413,127.9431
7526571300,1,123.4076,113.8403,8.376409,123.3976,8.330496
7526571300,2,132.4509,121.8656,19.6757,132.3416,19.51532
7526571300,3,146.5543,135.6581,40.54526,146.7001,41.00216
7526571300,4,170.6057,154.5401,60.58459,169.7398,59.48566
7526571300,5,202.1709,183.7257,105.7248,200.1352,102.3289
7526571300,6,209.3879,184.4136,130.7059,207.0371,126.2342
7526571300,7,205.5099,212.4407,124.1823,204.437,127.9753
7526571400,1,119.1505,112.5866,7.092321,119.1432,7.085214
7526571400,2,133.8301,123.432,16.62494,133.9024,16.58291
7526571400,3,150.0302,140.7148,34.27641,150.2,34.81416
7526571400,4,178.2474,156.1282,51.87151,177.664,50.48378
7526571400,5,207.9138,187.3922,89.98436,205.978,86.80743
7526571400,6,213.9535,197.2413,114.0134,212.6203,107.0549
7526571400,7,227.5735,222.6743,108.8837,225.3867,108.5123
7526571500,1,129.0022,123.6576,8.316237,129.0312,8.239084
7526571500,2,138.6612,130.8244,18.26099,138.6075,18.20608
7526571500,3,156.8823,143.5795,35.09599,157.2424,36.42213
7526571500,4,183.9142,156.2035,57.07946,182.3815,53.4822
7526571500,5,209.985,183.685,93.99211,206.5858,87.52288
7526571500,6,215.0848,185.7127,111.6197,211.3817,105.2431
7526571500,7,232.1416,219.5518,90.08292,228.0046,103.8324
7526571600,1,128.187,122.7096,7.889812,128.2431,7.83769
7526571600,2,141.8531,132.9359,17.38746,141.7628,17.3258
7526571600,3,153.3988,147.4573,33.58195,153.4897,34.67258
7526571600,4,178.6454,159.9107,52.9977,177.4664,50.92429
7526571600,5,213.427,185.8974,87.86947,211.2567,83.35195
7526571600,6,207.9373,193.3557,107.7478,205.4655,100.2405
7526571600,7,225.6649,228.3335,95.79919,222.5717,98.9043
7526571700,1,124.486,116.4219,8.618612,124.5451,8.574907
7526571700,2,137.9362,127.7777,19.2539,137.8353,19.14493
7526571700,3,153.0988,140.9462,38.16498,153.6752,39.84335
7526571700,4,182.1617,155.9738,58.98809,181.1474,56.63802
7526571700,5,210.8131,184.4769,107.9465,207.9265,99.68543
7526571700,6,200.0702,187.9542,125.5818,196.8898,118.9824
7526571700,7,228.1826,207.1172,108.5261,225.4566,119.613
7526571800,1,121.5071,113.0111,7.237717,121.5345,7.191479
7526571800,2,136.827,123.7905,15.84122,137.0453,15.70722
7526571800,3,155.8546,133.8731,31.96078,155.2085,30.88688
7526571800,4,183.9623,157.0491,44.93918,181.8088,42.33645
7526571800,5,193.8608,172.717,76.78559,190.6559,71.37019
7526571800,6,202.7063,190.6691,94.87366,199.4297,88.37352
7526571800,7,232.1777,209.1763,79.05169,228.3453,87.65482
7526571900,1,120.532,114.4031,7.227966,120.5149,7.14246
7526571900,2,134.481,127.5641,14.84143,134.5725,14.92624
7526571900,3,148.8,136.6445,28.51459,148.496,27.7035
7526571900,4,181.2219,167.7567,40.26448,179.4813,38.65581
7526571900,5,195.6027,176.6945,70.671,193.0664,65.68578
7526571900,6,202.2459,199.9743,82.6125,199.421,79.75214
7526571900,7,226.3438,209.5026,78.47227,223.1125,79.52271
7526572300,1,125.3798,114.8177,7.001395,125.3862,6.90526
7526572300,2,138.1254,125.6513,13.62174,138.162,13.6976
7526572300,3,147.2954,137.0312,24.60139,146.898,24.30021
7526572300,4,176.1373,168.2497,33.08067,175.1096,32.99305
7526572300,5,189.2547,167.0999,57.62838,187.7849,53.34738
7526572300,6,196.0741,193.6097,64.63495,194.1023,63.72866
7526572300,7,217.0216,210.5179,65.95416,213.8569,65.01631
7526572400,1,121.2358,113.0844,6.963376,121.2295,6.897564
7526572400,2,132.7328,126.6526,13.60879,132.76,13.68749
7526572400,3,141.7473,140.3734,24.36361,141.4959,24.28983
7526572400,4,174.1109,167.4599,33.56133,173.3079,32.98582
7526572400,5,178.6222,166.2875,54.82522,177.8469,53.34554
7526572400,6,195.7428,201.834,66.41559,194.8326,63.73509
7526572400,7,215.672,218.6197,67.9764,214.0459,65.02853
7526572500,1,117.1839,112.3064,6.901301,117.1654,6.889371
7526572500,2,130.8389,126.9719,13.64013,130.9791,13.67672
7526572500,3,138.9042,142.4119,24.18704,138.6656,24.27876
7526572500,4,170.0033,170.8803,33.45943,169.2972,32.97809
7526572500,5,172.288,162.7544,54.53225,171.8232,53.34362
7526572500,6,187.3254,200.037,66.00381,185.8012,63.74204
7526572500,7,216.6159,212.0844,70.15051,213.7386,65.04157
7526572700,1,109.2228,126.8434,7.497399,109.237,7.528436
7526572700,2,126.4238,135.2429,17.31289,126.6357,17.34967
7526572700,3,145.2946,158.7108,34.41897,145.6486,34.96146
7526572700,4,166.2027,176.0747,53.38111,165.2711,51.93769
7526572700,5,187.4387,198.3018,91.16888,185.787,87.6669
7526572700,6,193.209,199.4634,112.0545,190.6582,107.194
7526572700,7,236.5592,214.443,106.3289,231.745,105.7663
7526572800,1,109.8361,128.5181,7.5031,109.8542,7.531317
7526572800,2,124.1216,135.8529,17.23182,124.348,17.35408
7526572800,3,143.0365,151.4798,34.7023,143.3427,34.96662
7526572800,4,167.3052,169.3206,54.01866,166.1516,51.9416
7526572800,5,188.0675,199.2575,90.53893,186.4651,87.66827
7526572800,6,193.116,192.822,115.8049,190.5861,107.1911
7526572800,7,234.8614,244.3897,100.1726,231.2914,105.7609
7526572900,1,112.2538,124.2277,7.596696,112.2501,7.520679
7526572900,2,126.0878,138.8562,17.18195,126.1017,17.33784
7526572900,3,144.7973,156.9303,34.30064,144.9942,34.94773
7526572900,4,165.8301,176.0676,53.04861,164.7855,51.92717
7526572900,5,188.8896,199.1909,90.3409,187.6115,87.66328
7526572900,6,193.1397,191.175,112.0228,190.7699,107.2019
7526572900,7,232.9153,223.9692,104.5548,228.5677,105.7811
7526573000,1,111.3393,108.9149,7.090997,111.3794,7.115629
7526573000,2,123.5993,125.3559,16.47915,123.6623,16.63005
7526573000,3,141.5173,139.4006,34.25266,141.7115,34.87043
7526573000,4,165.151,159.1952,49.97706,165.1698,50.52669
7526573000,5,203.9289,189.9564,89.07022,203.2254,86.82398
7526573000,6,210.7646,188.261,111.6934,210.4048,107.0251
7526573000,7,225.7273,208.4691,113.9483,224.5556,108.4516
7526573100,1,110.5393,106.4021,7.107296,110.5353,7.087996
7526573100,2,123.3126,118.3862,16.65992,123.322,16.58726
7526573100,3,143.895,135.015,35.50013,143.3791,34.81945
7526573100,4,164.5872,160.107,50.21263,163.8846,50.48774
7526573100,5,201.1257,187.4328,89.31228,199.797,86.809
7526573100,6,208.2212,197.6735,109.0402,207.3805,107.0523
7526573100,7,225.7274,218.9242,113.453,224.1759,108.5068
7526573200,1,116.3727,109.4148,7.127926,116.4072,7.113212
7526573200,2,131.6298,121.8419,16.71174,131.6432,16.62628
7526573200,3,147.1903,137.3792,34.87256,146.9039,34.86587
7526573200,4,164.4565,156.6071,50.58937,163.9428,50.52331
7526573200,5,199.6057,182.3608,89.74055,198.1914,86.82275
7526573200,6,207.2659,182.9862,110.7634,206.1743,107.0275
7526573200,7,226.9905,208.0823,107.4772,223.3726,108.4565
7526573300,1,110.6713,109.1494,7.099476,110.6885,7.101324
7526573300,2,123.4325,121.7598,16.64146,123.4248,16.6079
7526573300,3,141.5488,137.8726,34.7027,141.5891,34.84405
7526573300,4,163.928,162.7253,50.33654,163.1954,50.50653
7526573300,5,202.4238,186.0237,90.5682,201.3143,86.81623
7526573300,6,204.4961,189.5596,110.7349,203.5558,107.0392
7526573300,7,223.8176,216.1878,110.3437,222.2344,108.4802
7526573400,1,111.5818,110.4385,7.103969,111.6062,7.106131
7526573400,2,124.3923,122.1522,16.60043,124.4669,16.61534
7526573400,3,142.7979,138.9994,34.85229,142.6019,34.85287
7526573400,4,163.5251,162.1434,51.40839,162.6767,50.51333
7526573400,5,197.1665,189.5663,88.56335,195.856,86.81886
7526573400,6,203.6338,199.2103,109.8825,202.5583,107.0345
7526573400,7,222.4249,213.7538,114.5936,220.7219,108.4706
7526573500,1,109.387,105.2728,7.110719,109.3777,7.084632
7526573500,2,127.5256,119.4182,16.73347,127.5241,16.58205
7526573500,3,142.2301,138.2378,34.8029,141.9042,34.81324
7526573500,4,162.785,162.8814,50.53558,161.8691,50.48299
7526573500,5,196.7278,182.7369,90.75401,195.1748,86.8072
7526573500,6,203.7099,195.3293,112.4154,202.3942,107.0556
7526573500,7,222.2113,217.2701,104.7792,220.1318,108.5136
7526573600,1,112.3593,111.76,7.106833,112.3646,7.093951
7526573600,2,126.3156,123.6074,16.6543,126.2692,16.59647
7526573600,3,144.2459,139.92,34.56707,144.3614,34.83036
7526573600,4,163.4123,162.589,51.58546,162.6436,50.49615
7526573600,5,194.9368,185.5062,89.69625,193.5648,86.81229
7526573600,6,202.6994,196.206,109.6834,201.6762,107.0464
7526573600,7,221.1422,206.4165,113.9035,219.5262,108.4949
7526573700,1,110.6473,110.3387,7.107687,110.6519,7.093575
7526573700,2,123.5919,124.9103,16.60456,123.5475,16.5959
7526573700,3,141.5405,139.1669,34.4873,141.6277,34.82971
7526573700,4,160.9431,162.1472,50.7904,160.5447,50.49567
7526573700,5,191.3356,182.3816,90.01891,190.2847,86.81218
7526573700,6,200.1026,191.7089,112.3404,199.3041,107.0468
7526573700,7,217.1291,206.5586,107.7661,215.6167,108.4957
7526573900,1,119.481,117.568,9.45299,119.5311,9.459751
7526573900,2,136.8502,128.2999,23.14165,136.8728,22.92108
7526573900,3,153.6292,145.7834,41.32464,153.5156,41.83904
7526573900,4,180.2312,163.7624,60.70591,179.1075,59.97923
7526573900,5,202.3201,189.5629,109.9465,200.3788,102.0968
7526573900,6,206.9911,199.028,131.7868,204.1916,122.9987
7526573900,7,225.0854,223.6537,119.0746,221.8707,129.6508
7527270300,1,119.5975,117.8174,7.215812,119.5807,7.118626
7527270300,2,142.1905,156.0865,15.90274,141.6214,15.87367
7527270300,3,154.1418,171.7968,33.31543,154.3188,34.53828
7527270300,4,192.1343,200.3005,48.93082,194.0719,50.62508
7527270300,5,213.9149,219.9595,83.87515,215.1691,82.59705
7527270300,6,243.3959,226.7713,107.3372,243.6922,100.3035
7527270300,7,278.5219,278.5521,105.2626,277.3493,97.76148
7527270400,1,123.8229,119.4903,9.155543,123.875,9.14716
7527270400,2,132.4534,157.9826,19.78535,132.378,20.39721
7527270400,3,145.8593,157.78,39.67385,146.6236,41.39948
7527270400,4,168.8314,174.2412,59.77225,168.9191,59.26498
7527270400,5,201.9671,195.6162,100.5921,201.8517,98.94104
7527270400,6,205.907,202.1331,132.1296,204.9597,125.945
7527270400,7,208.3162,209.1141,129.3754,205.6533,126.131
